mu,sigma,pstar_true,pistar_true,CLferror,CRferror1,CRferror2,CRferror3,CRferror4,CRferror5,estcr1,estcr2,estcr3,estcr4,estcr5,eprice_T,beta1_T,beta2_T,,True World
10,15.717,15.32708571,11.26014426,-0.045441927,0.071771947,0.049367502,-0.071327343,0.096007968,0.149287773,15.25531377,15.27771821,15.39841306,15.23107775,15.17779794,15.28164379,1.474692115,-0.048250852,,
10,15.718,15.32780575,11.26039327,0.006662562,-0.082541912,0.005508066,0.082023029,0.02965463,0.028085667,15.41034767,15.32229769,15.24578273,15.29815112,15.29972009,15.33446832,1.469651758,-0.047921898,,
10,15.719,15.32852579,11.26064229,-0.006412005,0.078697049,-0.002882182,0.074089153,-0.012074509,0.033074686,15.24982874,15.33140797,15.25443664,15.3406003,15.29545111,15.32211379,1.471168372,-0.048005884,,
10,15.72,15.32924583,11.26089132,-0.031102148,-0.013897038,-0.047617635,0.031015521,0.019237422,0.017399788,15.34314287,15.37686347,15.29823031,15.31000841,15.31184604,15.29814368,1.472278067,-0.048118107,,
10,15.721,15.32996591,11.26114037,-0.119035467,-0.100491961,-0.09552152,0.06255124,0.063310577,0.047063139,15.43045787,15.42548743,15.26741467,15.26665533,15.28290277,15.21093044,1.481202958,-0.048689586,,
10,15.722,15.33068599,11.26138942,0.002625192,-0.05207183,0.171724468,0.14693779,0.007945447,-0.051518243,15.38275782,15.15896152,15.1837482,15.32274054,15.38220423,15.33331118,1.470084381,-0.04793881,,
10,15.723,15.33140603,11.26163849,0.004787538,0.034549595,0.05204498,-0.135206867,0.012373833,-0.029857683,15.29685643,15.27936105,15.46661289,15.31903219,15.36126371,15.33619356,1.469896492,-0.047920303,,
10,15.724,15.33212614,11.26188757,-0.04802949,0.120761702,0.113351747,0.050464012,-0.133770982,0.082246291,15.21136444,15.2187744,15.28166213,15.46589713,15.24987985,15.28409665,1.475021218,-0.048253229,,
10,15.725,15.33284618,11.26213666,-0.009727384,-0.149153092,0.05878943,0.113927883,-0.009946502,0.05003533,15.48199927,15.27405675,15.2189183,15.34279269,15.28281085,15.3231188,1.470864102,-0.047994207,,
10,15.726,15.3335663,11.26238576,-0.143463988,0.087784299,0.016641249,0.105569663,0.125141438,-0.097224114,15.245782,15.31692505,15.22799664,15.20842486,15.43079041,15.19010231,1.481732116,-0.048771849,,
10,15.727,15.33428634,11.26263487,0.008637328,0.003644855,-0.143462188,0.015666297,0.011725891,-0.018630746,15.33064148,15.47774853,15.31862004,15.32256045,15.35291709,15.34292367,1.467228285,-0.047815735,,
10,15.728,15.33500646,11.262884,0.09623795,-0.012439036,0.131833441,0.003319031,0.037792773,-0.012251148,15.34744549,15.20317302,15.33168743,15.29721368,15.3472576,15.43124441,1.460217331,-0.047311401,,
10,15.729,15.33572657,11.26313313,0.010425672,-0.088970013,-0.145292439,-0.006916751,-0.036345416,-0.061832774,15.42469659,15.48101901,15.34264332,15.37207199,15.39755935,15.34615225,1.468710789,-0.04784774,,
10,15.73,15.33644669,11.26338228,0.034416196,-0.146572094,-0.031400489,0.010663034,0.023982447,0.062625336,15.48301879,15.36784718,15.32578366,15.31246424,15.27382136,15.37086289,1.466576207,-0.047708336,,
10,15.731,15.33716681,11.26363144,-0.047020815,0.107850073,-0.0403617,-0.06292612,-0.093766658,-0.01292138,15.22931674,15.37752851,15.40009293,15.43093347,15.35008819,15.29014599,1.474384307,-0.048219208,,
10,15.732,15.33788685,11.26388061,-0.030238966,-0.026023465,-0.037166084,0.062015881,0.114873597,-0.153844762,15.36391031,15.37505293,15.27587097,15.22301325,15.49173161,15.30764788,1.472566803,-0.048102563,,
10,15.733,15.33860696,11.2641298,0.015226547,-0.138967461,-0.003540776,0.005246383,-0.147743724,0.004639427,15.47757443,15.34214774,15.33336058,15.48635069,15.33396754,15.35383351,1.46832292,-0.047815349,,
10,15.734,15.33932708,11.26437899,0.126849463,-0.022989205,0.119884556,-0.101662566,-0.163459092,-0.003891215,15.36231629,15.21944253,15.44098965,15.50278617,15.3432183,15.46617654,1.45618752,-0.047076016,,
10,15.735,15.3400472,11.2646282,-0.009730099,-0.033558664,-0.12668997,0.029172084,-0.058909886,-0.134582857,15.37360586,15.46673717,15.31087512,15.39895708,15.47463006,15.3303171,1.47043825,-0.047960551,,
10,15.736,15.34076739,11.26487741,0.151731344,-0.034085839,0.035686829,-0.029475887,0.095664884,0.103712522,15.37485323,15.30508057,15.37024328,15.24510251,15.23705487,15.49249874,1.454697535,-0.04694892,,
10,15.737,15.34148751,11.26512664,-0.006129429,0.037048591,0.091141548,-0.015350244,-0.073992683,0.037488979,15.30443892,15.25034596,15.35683776,15.41548019,15.30399853,15.33535808,1.469845658,-0.047924049,,
10,15.738,15.34220763,11.26537588,-0.025602227,-0.01462895,0.124115171,0.008812291,0.015544865,-0.110288838,15.35683658,15.21809246,15.33339534,15.32666276,15.45249647,15.3166054,1.472211798,-0.048067725,,
10,15.739,15.34292775,11.26562514,0.06596989,0.137762108,-0.190403893,0.06401065,-0.033344303,-0.079523556,15.20516564,15.53333164,15.2789171,15.37627205,15.4224513,15.40889764,1.462896547,-0.047466131,,
10,15.74,15.34364786,11.2658744,-0.131158095,0.061549744,-0.02741697,0.009414414,-0.145881067,0.016247225,15.28209812,15.37106483,15.33423345,15.48952893,15.32740064,15.21248977,1.482451554,-0.048726542,,
10,15.741,15.34436806,11.26612367,-0.00951116,0.001825558,0.143665705,0.033028631,0.006742173,-0.078448202,15.3425425,15.20070235,15.31133943,15.33762589,15.42281626,15.3348569,1.469909843,-0.047928928,,
10,15.742,15.34508818,11.26637296,-0.104632779,0.059306176,-0.026791256,0.012448004,-0.011477688,-0.022721401,15.285782,15.37187943,15.33264017,15.35656586,15.36780958,15.2404554,1.479364693,-0.048536924,,
10,15.743,15.34580837,11.26662226,-0.070777038,0.030733217,-0.075165393,-0.050260743,0.166964921,0.121615862,15.31507515,15.42097376,15.39606912,15.17884345,15.22419251,15.27503133,1.475684866,-0.048297649,,
10,15.744,15.34652849,11.26687157,-0.075274563,-0.134314272,0.080068309,0.00790316,-0.058009906,-0.016500422,15.48084276,15.26646018,15.33862533,15.40453839,15.36302891,15.27125393,1.47672741,-0.048344464,,
10,15.745,15.34724868,11.26712089,0.011401015,0.025886823,-0.198430584,-0.014441033,-0.053084854,0.05950448,15.32136186,15.54567927,15.36168972,15.40033354,15.2877442,15.3586497,1.468066022,-0.047795991,,
10,15.746,15.3479688,11.26737023,0.07731774,0.047083742,-0.115132377,0.081109709,0.026936301,0.013018054,15.30088506,15.46310118,15.26685909,15.3210325,15.33495075,15.42528654,1.462306197,-0.047403528,,
10,15.747,15.348689,11.26761957,0.014363166,-0.29435131,-0.133424742,0.036590213,-0.051906033,0.060038653,15.64304031,15.48211374,15.31209878,15.40059503,15.28865034,15.36305216,1.468073966,-0.047774301,,
10,15.748,15.34940919,11.26786893,0.066029889,0.085162484,0.039773602,0.050621219,0.062028176,0.012344538,15.26424671,15.30963559,15.29878797,15.28738102,15.33706465,15.41543908,1.463089699,-0.047453657,,
10,15.749,15.35012939,11.26811829,-0.022986574,-0.134799948,-0.090915392,0.106140112,-0.036060446,-0.071023012,15.48492934,15.44104478,15.24398928,15.38618983,15.4211524,15.32714281,1.471051943,-0.047989633,,
10,15.75,15.35084954,11.26836767,-0.005488442,0.009372321,0.06594687,-0.060790175,0.008438628,0.055114934,15.34147722,15.28490268,15.41163972,15.34241092,15.29573461,15.3453611,1.46989647,-0.047895866,,
10,15.751,15.3515697,11.26861706,0.00609695,0.012600934,0.113505216,-0.031636358,0.100200377,0.052034193,15.33896877,15.23806449,15.38320606,15.25136932,15.29953551,15.35766665,1.467714038,-0.047788462,,
10,15.752,15.3522899,11.26886647,0.018546223,0.056629001,-0.181539134,-0.032216519,0.125267438,-0.061184993,15.2956609,15.53382903,15.38450642,15.22702246,15.41347489,15.37083612,1.466154663,-0.047690911,,
10,15.753,15.35301009,11.26911588,-0.029177602,-0.056051695,0.076669716,0.065342528,0.002665486,-0.044999046,15.40906179,15.27634038,15.28766756,15.35034461,15.39800914,15.32383249,1.472423266,-0.048044698,,
10,15.754,15.35373029,11.26936531,0.053735967,0.033088155,0.013663119,-0.073656573,-0.014289339,0.046527961,15.32064213,15.34006717,15.42738686,15.36801963,15.30720233,15.40746625,1.464428128,-0.047527977,,
10,15.755,15.35445052,11.26961474,-0.045223124,0.106264905,0.144581299,0.081162874,0.136056748,-0.046040842,15.24818562,15.20986922,15.27328765,15.21839377,15.40049136,15.3092274,1.472802035,-0.048104792,,
10,15.756,15.35517076,11.26986419,-0.013117804,0.152665964,-0.002737206,-0.177221171,-0.098732063,0.054529113,15.20250479,15.35790796,15.53239193,15.45390282,15.30064164,15.34205295,1.470819428,-0.047939795,,
10,15.757,15.35589095,11.27011365,0.088856257,0.053220047,-0.098888193,0.000955662,0.077001698,-0.041272125,15.30267091,15.45477915,15.35493529,15.27888925,15.39716308,15.44474721,1.459575937,-0.047249295,,
10,15.758,15.35661115,11.27036313,-0.028699759,0.05786917,-0.123803372,0.03226332,0.116100279,0.031876011,15.29874198,15.48041452,15.32434783,15.24051087,15.32473514,15.32791139,1.470701081,-0.047977063,,
10,15.759,15.35733134,11.27061261,0.009248289,0.117521642,0.075481137,-0.107963023,0.016120582,0.066974824,15.2398097,15.28185021,15.46529437,15.34121076,15.29035652,15.36657963,1.468008236,-0.047768932,,
10,15.76,15.35805162,11.2708621,-0.029579052,0.105297541,0.100567336,-0.048007421,-0.104405217,-0.045341138,15.25275408,15.25748428,15.40605904,15.46245683,15.40339275,15.32847256,1.471026508,-0.047984132,,
10,15.761,15.35877181,11.27111161,0.064464312,-0.138975489,0.008754885,0.097055231,0.079233042,-0.010790452,15.4977473,15.35001693,15.26171658,15.27953877,15.36956226,15.42323612,1.461804442,-0.047387366,,
10,15.762,15.35949209,11.27136113,0.106201428,-0.114172833,0.003980553,0.14189134,-0.034183635,0.034560385,15.47366492,15.35551153,15.21760075,15.39367572,15.3249317,15.46569351,1.458030273,-0.047135383,,
10,15.763,15.36021228,11.27161066,-0.088599946,-0.056897958,0.040209062,-0.033172433,0.068903236,0.02429379,15.41711024,15.32000322,15.39338471,15.29130905,15.33591849,15.27161234,1.475537024,-0.048309207,,
10,15.764,15.36093256,11.2718602,-0.021933468,-0.115318853,-0.131077182,-0.000851365,-0.038649833,-0.035304443,15.47625141,15.49200974,15.36178392,15.39958239,15.396237,15.33899909,1.470204318,-0.047923678,,
10,15.765,15.36165275,11.27210975,-0.022099241,0.012158233,0.012633573,-0.014921906,0.027305019,0.024418232,15.34949452,15.34901918,15.37657466,15.33434773,15.33723452,15.33955351,1.469682805,-0.047904322,,
10,15.766,15.36237302,11.27235931,-0.093779556,-0.023063846,-0.120200843,-0.058750052,-0.028676738,-0.095698205,15.38543687,15.48257387,15.42112308,15.39104976,15.45807123,15.26859347,1.477097282,-0.048373945,,
10,15.767,15.3630933,11.27260889,-0.012216247,-0.094447884,-0.02067868,-0.06629111,0.071488915,-0.076478929,15.45754118,15.38377198,15.42938441,15.29160438,15.43957223,15.35087705,1.469281829,-0.047855305,,
10,15.768,15.36381357,11.27285848,-0.006548642,-0.039227187,0.131606957,0.039617739,-0.058828976,-0.061152826,15.40304076,15.23220661,15.32419583,15.42264255,15.4249664,15.35726493,1.468143349,-0.047799641,,
10,15.769,15.36453377,11.27310808,-0.075569058,-0.172868539,0.004626823,-0.035667323,-0.040129637,-0.087600948,15.53740231,15.35990694,15.40020109,15.4046634,15.45213472,15.28896471,1.476245003,-0.048275943,,
10,15.77,15.36525404,11.27335769,-0.063935004,0.06094728,-0.007829959,-0.016005205,-0.042577982,-0.036828645,15.30430676,15.373084,15.38125925,15.40783202,15.40208269,15.30131904,1.47371594,-0.048152503,,
10,15.771,15.36597431,11.27360731,-0.052192494,0.087101725,0.0151522,0.032789539,-0.119627803,-0.011537558,15.27887259,15.35082211,15.33318478,15.48560212,15.37751187,15.31378182,1.472709446,-0.048083658,,
10,15.772,15.36669459,11.27385694,0.101354775,-0.06023554,-0.017134051,0.132228491,0.053322371,-0.001939971,15.42693013,15.38382864,15.2344661,15.31337222,15.36863456,15.46804936,1.458420969,-0.047146776,,
10,15.773,15.36741486,11.27410659,-0.06450539,0.124483949,-0.08724296,-0.140099385,0.058069428,0.092396873,15.24293091,15.45465782,15.50751425,15.30934543,15.27501799,15.30290947,1.474209696,-0.048169327,,
10,15.774,15.36813514,11.27435624,-0.037381219,-0.028557359,0.219739273,0.002535461,0.075660605,-0.056443696,15.3966925,15.14839586,15.36559967,15.29247453,15.42457883,15.33075392,1.4715599,-0.047995105,,
10,15.775,15.36885549,11.27460591,0.127068561,-0.102457046,-0.041307254,0.06266032,0.1180493,-0.030998803,15.47131253,15.41016274,15.30619517,15.25080619,15.39985429,15.49592405,1.455352181,-0.046962185,,
10,15.776,15.36957576,11.27485559,-0.099466161,0.034080487,-0.066012661,-0.077708123,0.025651929,0.04601916,15.33549527,15.43558842,15.44728388,15.34392383,15.3235566,15.2701096,1.478002969,-0.048393691,,
10,15.777,15.37029603,11.27510528,0.045650209,-0.20468356,0.004904458,0.052234267,-0.033561519,0.00300455,15.57497959,15.36539158,15.31806177,15.40385755,15.36729148,15.41594624,1.463542095,-0.04746798,,
10,15.778,15.37101631,11.27535498,0.02033098,0.075238391,-0.016243029,-0.058344227,-0.153129961,-0.030542553,15.29577792,15.38725934,15.42936054,15.52414627,15.40155886,15.39134729,1.465187547,-0.047598249,,
10,15.779,15.37173666,11.27560469,-0.045947375,-0.025235613,-0.08379073,-0.038945458,0.039440485,-0.020796218,15.39697227,15.45552739,15.41068212,15.33229618,15.39253288,15.32578929,1.472275729,-0.048035426,,
10,15.78,15.37245693,11.27585442,-0.027561881,0.073803452,0.11939103,-0.074388364,-0.086591263,-0.013548195,15.29865348,15.2530659,15.4468453,15.4590482,15.38600513,15.34489505,1.470940404,-0.047929853,,
10,15.781,15.37317729,11.27610416,-0.104235463,-0.067799932,0.004420505,-0.162728948,-0.005312957,0.07206699,15.44097722,15.36875678,15.53590623,15.37849024,15.3011103,15.26894182,1.47716912,-0.048372552,,
10,15.782,15.37389756,11.2763539,-0.032350983,-0.069190754,-0.087202501,-0.047028649,0.010416734,-0.014366199,15.44308831,15.46110006,15.42092621,15.36348083,15.38826376,15.34154658,1.46950389,-0.047891639,,
10,15.783,15.37461791,11.27660366,-0.014330002,0.05823569,0.037041054,-0.008299891,-0.047600892,0.036932391,15.31638222,15.33757686,15.3829178,15.4222188,15.33768552,15.36028791,1.469327157,-0.047828679,,
10,15.784,15.37533819,11.27685343,0.00231922,-0.113252694,-0.038920653,-0.11963727,0.086280978,0.025947824,15.48859088,15.41425884,15.49497546,15.28905721,15.34939036,15.37765741,1.466851176,-0.047693371,,
10,15.785,15.37605854,11.27710322,0.006278814,0.166571312,-0.05467216,-0.045889481,-0.000731457,-0.07319152,15.20948723,15.4307307,15.42194802,15.37678999,15.44925006,15.38233735,1.467168966,-0.047686285,,
10,15.786,15.37677889,11.27735301,0.066182147,-0.045271297,0.021374833,0.009680069,-0.019352736,-0.130311741,15.42205019,15.35540406,15.36709882,15.39613163,15.50709063,15.44296104,1.461871518,-0.047331548,,
10,15.787,15.37749924,11.27760282,0.001958901,-0.040250664,-0.114402373,-0.100767498,0.006983215,0.102067504,15.4177499,15.49190161,15.47826674,15.37051603,15.27543174,15.37945814,1.466504336,-0.047679976,,
10,15.788,15.37821952,11.27785263,-0.177109087,0.145509292,0.10466271,-0.080962083,0.035093909,-0.144250773,15.23271022,15.27355681,15.4591816,15.34312561,15.52247029,15.20111043,1.484798,-0.04884234,,
10,15.789,15.37893987,11.27810246,0.02558183,-0.118997309,0.134821081,0.025508303,0.08413893,0.041172073,15.49793718,15.24411879,15.35343156,15.29480094,15.33776779,15.4045217,1.464230093,-0.047526761,,
10,15.79,15.37966022,11.2783523,-0.034912251,-0.085140535,-0.008325043,0.058983193,-0.037340051,0.074149948,15.46480075,15.38798526,15.32067703,15.41700027,15.30551027,15.34474797,1.471602077,-0.047955024,,
10,15.791,15.38038057,11.27860215,0.018432452,-0.034902491,-0.017184369,-0.074269869,0.127906008,-0.044347411,15.41528306,15.39756494,15.45465044,15.25247456,15.42472798,15.39881302,1.463872769,-0.047530249,,
10,15.792,15.38110092,11.27885202,0.04404085,0.02709539,0.048719394,-0.075897435,0.173616186,-0.033956291,15.35400553,15.33238153,15.45699836,15.20748474,15.41505721,15.42514177,1.462446801,-0.047401042,,
10,15.793,15.38182127,11.27910189,0.064467302,0.062331064,0.1827536,0.135078208,0.031382602,-0.003709281,15.31949021,15.19906768,15.24674307,15.35043867,15.38553056,15.44628858,1.461554089,-0.047309183,,
10,15.794,15.38254163,11.27935178,-0.075442357,0.122188613,-0.000431337,-0.156707462,0.034958622,0.023503396,15.26035301,15.38297296,15.53924909,15.34758301,15.35903823,15.30709927,1.47253358,-0.048102084,,
10,15.795,15.38326206,11.27960167,0.080328851,0.006829411,0.131382572,0.043148322,-0.045550508,0.03365114,15.37643265,15.25187948,15.34011373,15.42881256,15.34961092,15.46359091,1.459642912,-0.047193881,,
10,15.796,15.38398241,11.27985158,-0.056245193,-0.073057607,0.176335889,-0.104021366,-0.08769355,0.049412113,15.45704002,15.20764652,15.48800378,15.47167596,15.3345703,15.32773722,1.47139078,-0.047998179,,
10,15.797,15.38470276,11.2801015,0.054381323,-0.070162287,-0.108721636,0.057207566,0.069860785,-0.004814207,15.45486505,15.4934244,15.32749519,15.31484198,15.38951697,15.43908408,1.462080467,-0.047353368,,
10,15.798,15.38542319,11.28035143,0.079760228,-0.02932363,-0.007669562,0.009434074,-0.068878053,-0.121664259,15.41474682,15.39309275,15.37598912,15.45430124,15.50708745,15.46518342,1.459628277,-0.047193887,,
10,15.799,15.38614354,11.28060138,-0.064045983,-0.182971626,0.037141254,0.005746676,-0.002635315,-0.060692466,15.56911517,15.34900229,15.38039687,15.38877886,15.44683601,15.32209756,1.4734849,-0.048078812,,
10,15.8,15.38686389,11.28085133,-0.069667825,0.004112992,0.024356844,0.074857233,-0.037174685,0.038401253,15.3827509,15.36250705,15.31200666,15.42403858,15.34846264,15.31719607,1.473910284,-0.048112734,,
10,15.801,15.38758432,11.2811013,0.043902307,-0.051968187,0.043142055,-0.051498189,-0.195381104,-0.130432367,15.43955251,15.34444227,15.43908251,15.58296543,15.51801669,15.43148663,1.462295977,-0.047377867,,
10,15.802,15.38830476,11.28135127,-0.033788905,0.016382075,0.030945832,0.06121355,-0.180460696,-0.018155056,15.37192268,15.35735892,15.32709121,15.56876545,15.40645981,15.35451585,1.470424019,-0.04788239,,
10,15.803,15.38902511,11.28160126,-0.005907867,0.003399761,-0.062618063,-0.072007798,-0.039513748,0.048539477,15.38562535,15.45164317,15.46103291,15.42853885,15.34048563,15.38311724,1.466539429,-0.047661522,,
10,15.804,15.38974554,11.28185126,-0.072072343,-0.066257008,0.140606987,-0.005150718,0.047095727,0.022756992,15.45600255,15.24913855,15.39489626,15.34264981,15.36698855,15.31767319,1.473322332,-0.04808762,,
10,15.805,15.39046597,11.28210127,0.062298642,-0.108886418,0.034194048,0.013733288,0.0673931,0.062962289,15.49935239,15.35627192,15.37673268,15.32307287,15.32750368,15.45276461,1.461113179,-0.047281303,,
10,15.806,15.39118632,11.2823513,0.049511398,-0.004253867,-0.075691312,0.018005848,-0.036533073,-0.055508708,15.39544019,15.46687763,15.37318047,15.42771939,15.44669503,15.44069772,1.463522084,-0.047386799,,
10,15.807,15.39190675,11.28260133,-0.143259837,-0.065356395,-0.002241317,0.03009916,0.028338986,-0.002416048,15.45726314,15.39414807,15.36180759,15.36356776,15.3943228,15.24864691,1.480334695,-0.048538736,,
10,15.808,15.39262718,11.28285138,-0.053199627,-0.026015555,-0.052492016,8.48E-05,0.087195481,-0.027852666,15.41864274,15.4451192,15.39254239,15.3054317,15.42047985,15.33942755,1.470917728,-0.047944293,,
10,15.809,15.39334761,11.28310143,-0.082264378,0.220866624,0.05538046,0.032765776,-0.048725082,0.061867955,15.17248099,15.33796715,15.36058183,15.44207269,15.33147965,15.31108323,1.473032504,-0.048098229,,
10,15.81,15.39406804,11.2833515,-0.096815159,0.016054069,0.021242912,0.020585896,0.058818702,0.006036983,15.37801397,15.37282513,15.37348214,15.33524934,15.38803106,15.29725288,1.475334242,-0.048222999,,
10,15.811,15.39478847,11.28360158,-0.045546027,-0.160673193,-0.006329944,-0.078500588,-0.061025354,-0.045825628,15.55546166,15.40111841,15.47328906,15.45581382,15.4406141,15.34924244,1.471040007,-0.04791698,,
10,15.812,15.3955089,11.28385167,0.005432845,-0.178401128,0.00529625,0.000124837,0.107885512,0.076767137,15.57391003,15.39021265,15.39538406,15.28762339,15.31874176,15.40094175,1.465616748,-0.047581849,,
10,15.813,15.39622933,11.28410178,-0.00760196,0.170697881,0.099112246,-0.031383229,0.008186869,0.068971063,15.22553145,15.29711708,15.42761256,15.38804246,15.32725827,15.38862737,1.467499101,-0.047682587,,
10,15.814,15.39694976,11.28435189,0.047644108,0.074223886,-0.010238138,-0.051908668,-0.03003634,-0.06814886,15.32272587,15.4071879,15.44885843,15.4269861,15.46509862,15.44459387,1.461613852,-0.047319744,,
10,15.815,15.39767027,11.28460202,-0.117216863,0.088520702,-0.104674921,0.095899775,-0.030306234,-0.024950926,15.30914957,15.50234519,15.30177049,15.4279765,15.4226212,15.28045341,1.476392008,-0.048312081,,
10,15.816,15.3983907,11.28485215,-0.130510119,0.014835176,-0.002371381,0.038854843,0.074782992,-0.030481149,15.38355552,15.40076208,15.35953586,15.32360771,15.42887185,15.26788058,1.478945175,-0.04843285,,
10,15.817,15.39911113,11.2851023,0.03303029,-0.089500963,0.045807892,0.087453464,0.147958483,0.043110835,15.48861209,15.35330324,15.31165766,15.25115265,15.35600029,15.43214142,1.463475491,-0.047421726,,
10,15.818,15.39983164,11.28535246,-0.065154871,-0.102819871,-0.277294222,-0.075292851,0.058984584,-0.086079259,15.50265151,15.67712586,15.47512449,15.34084705,15.4859109,15.33467677,1.473684272,-0.048051799,,
10,15.819,15.40055207,11.28560263,0.071060831,-0.003815126,-0.127673678,0.002898158,0.176616084,0.068581209,15.40436719,15.52822575,15.39765391,15.22393598,15.33197086,15.4716129,1.459974761,-0.047179201,,
10,15.82,15.40127258,11.28585282,-0.073559809,-0.175443061,-0.090442747,0.059210703,0.091172104,0.018848834,15.57671564,15.49171532,15.34206187,15.31010047,15.38242374,15.32771277,1.473452259,-0.048062926,,
10,15.821,15.40199301,11.28610301,-0.015497104,-0.036108387,0.062297137,0.094520393,-0.066314123,0.10403651,15.43810139,15.33969587,15.30747261,15.46830713,15.2979565,15.3864959,1.468442884,-0.047723341,,
10,15.822,15.40271351,11.28635322,-0.052491102,0.206424813,0.061442241,-0.115306447,0.04082469,-0.114187042,15.1962887,15.34127127,15.51801996,15.36188883,15.51690056,15.35022241,1.470821695,-0.047903182,,
10,15.823,15.40343395,11.28660343,-0.064646336,0.141716941,-0.144557222,0.090651338,-0.098755869,0.045533904,15.261717,15.54799117,15.31278261,15.50218981,15.35790004,15.33878761,1.472367965,-0.04800472,,
10,15.824,15.40415445,11.28685366,0.098455759,-0.110504109,-0.01679841,-0.031802216,0.096962695,0.021477666,15.51465856,15.42095286,15.43595667,15.30719176,15.38267679,15.50261021,1.457278307,-0.047006885,,
10,15.825,15.40487496,11.2871039,-0.037669165,0.017382598,0.02182246,0.001264522,-0.045305486,-0.077992179,15.38749236,15.3830525,15.40361044,15.45018045,15.48286714,15.3672058,1.469020241,-0.047795756,,
10,15.826,15.40559547,11.28735415,-0.029333049,0.008020669,0.122831202,-0.118273034,-0.069009465,-0.006048511,15.3975748,15.28276427,15.5238685,15.47460494,15.41164398,15.37626242,1.468064585,-0.047738028,,
10,15.827,15.40631598,11.28760442,0.006570721,-0.008457661,0.019232998,0.012112351,-0.023701703,-0.06582792,15.41477364,15.38708298,15.39420363,15.43001768,15.4721439,15.4128867,1.466274672,-0.047559355,,
10,15.828,15.40703641,11.28785469,0.103979456,0.002615729,0.004446245,0.077599768,0.036377069,0.047393495,15.40442068,15.40259016,15.32943664,15.37065934,15.35964291,15.51101586,1.456603085,-0.046956143,,
10,15.829,15.40775692,11.28810498,-0.035235683,-0.069498456,0.159655934,0.008082197,-0.003238216,0.00401279,15.47725537,15.24810098,15.39967472,15.41099513,15.40374413,15.37252123,1.469292531,-0.047788794,,
10,15.83,15.40847743,11.28835527,0.009529207,0.117261068,0.0531634,-0.088059093,0.067934498,-0.041295718,15.29121636,15.35531403,15.49653652,15.34054293,15.44977314,15.41800663,1.465348656,-0.047514448,,
10,15.831,15.40919793,11.28860558,-0.00694112,-0.044864209,-0.030166601,0.050589463,-0.027881714,0.068043371,15.45406214,15.43936454,15.35860847,15.43707965,15.34115456,15.40225681,1.466627202,-0.047614026,,
10,15.832,15.40991852,11.2888559,0.132759308,-0.143742234,0.029274879,-0.076679019,-0.122724114,-0.086195732,15.55366075,15.38064364,15.48659754,15.53264263,15.49611425,15.54267783,1.453394336,-0.04675357,,
10,15.833,15.41063903,11.28910623,0.045140899,-0.119162855,0.105871613,0.061970179,-0.013507161,0.11872711,15.52980188,15.30476742,15.34866885,15.42414619,15.29191192,15.45577993,1.461442899,-0.047281361,,
10,15.834,15.41135954,11.28935657,0.049109238,0.028752481,0.046537805,-0.024237928,0.055421103,0.018138661,15.38260706,15.36482173,15.43559747,15.35593843,15.39322088,15.46046878,1.461416779,-0.047264082,,
10,15.835,15.41208005,11.28960693,0.049148974,-0.053038527,0.119062501,-0.008637844,-0.008164739,0.029976233,15.46511857,15.29301754,15.42071789,15.42024479,15.38210381,15.46122902,1.460866855,-0.047240464,,
10,15.836,15.41280063,11.28985729,-0.042096826,0.097481007,0.057523548,-0.115412322,0.029282154,0.048183996,15.31531963,15.35527708,15.52821295,15.38351848,15.36461664,15.37070381,1.469701833,-0.047807226,,
10,15.837,15.41352114,11.29010767,0.100416714,0.207635,-0.165986629,0.043297658,-0.008403234,0.065504212,15.20588614,15.57950777,15.37022348,15.42192437,15.34801693,15.51393785,1.456927803,-0.04695839,,
10,15.838,15.41424165,11.29035806,0.14305276,0.164014907,0.159111433,-0.105266087,-0.1165466,-0.014979788,15.25022674,15.25513022,15.51950774,15.53078825,15.42922144,15.55729441,1.451515827,-0.046651403,,
10,15.839,15.41496224,11.29060845,0.083145477,-0.169304425,0.059602959,-0.051581516,-0.157133713,-0.06905549,15.58426666,15.35535928,15.46654375,15.57209595,15.48401773,15.49810771,1.458862833,-0.047069983,,
10,15.84,15.41568274,11.29085887,0.008522819,0.037306662,-0.009173864,-0.05533718,-0.027243481,0.013411887,15.37837608,15.42485661,15.47101992,15.44292623,15.40227086,15.42420556,1.464706966,-0.047481262,,
10,15.841,15.41640333,11.29110929,0.051238604,0.063146266,-0.034185024,-0.028857039,0.06144227,-0.11139041,15.35325707,15.45058836,15.44526037,15.35496106,15.52779374,15.46764194,1.460279945,-0.047206077,,
10,15.842,15.41712392,11.29135972,0.048208316,-0.017364516,-0.021921787,-0.011315753,-0.081735929,0.067528625,15.43448843,15.4390457,15.42843967,15.49885985,15.34959529,15.46533223,1.460802756,-0.047230472,,
10,15.843,15.41784443,11.29161016,-0.058582987,0.144810126,0.075410542,-0.014003389,-0.05274252,-0.036300911,15.2730343,15.34243388,15.43184782,15.47058695,15.45414534,15.35926144,1.470607977,-0.04787012,,
10,15.844,15.41856501,11.29186062,0.020904803,-0.019725273,-0.021945543,-0.059636143,-0.046985114,-0.072992481,15.43829029,15.44051056,15.47820116,15.46555013,15.49155749,15.43946982,1.462620036,-0.047369463,,
